Date,Open,High,Low,Close,Volume,Adj Close,Return
2009-12-30,0.367,0.367,0.367,0.367,14715.0,0.3476,
2010-01-04,0.367,0.367,0.367,0.367,1635.0,0.3476,0.0
2010-01-05,0.367,0.367,0.367,0.367,81752.0,0.3476,0.0
2010-01-06,0.367,0.367,0.367,0.367,16350.0,0.3476,0.0
2010-01-07,0.367,0.367,0.367,0.367,0.0,0.3476,0.0
2010-01-08,0.3609,0.3609,0.3609,0.3609,16350.0,0.3418,-0.016686
2010-01-11,0.367,0.367,0.367,0.367,163504.0,0.3476,0.016969
2010-01-12,0.3517,0.367,0.3517,0.3517,33.0,0.3331,-0.041715
2010-01-13,0.3578,0.3578,0.3578,0.3578,49051.0,0.3389,0.017412
2010-01-14,0.3578,0.3639,0.3578,0.3578,0.0,0.3389,0.0
2010-01-15,0.3609,0.3639,0.3609,0.3609,0.0,0.3418,0.008557
2010-01-18,0.3272,0.367,0.3272,0.3272,0.0,0.3099,-0.093329
2010-01-19,0.3547,0.367,0.3547,0.3547,0.0,0.336,0.084221
2010-01-20,0.3547,0.367,0.3547,0.3547,0.0,0.336,0.0
2010-01-21,0.3241,0.3578,0.3241,0.3241,0.0,0.307,-0.08631
2010-01-22,0.3609,0.3609,0.318,0.318,135708.0,0.3012,-0.018893
2010-01-25,0.3211,0.3609,0.3211,0.3211,0.0,0.3041,0.009628
2010-01-26,0.3241,0.3241,0.3241,0.3241,9810.0,0.307,0.009536
2010-01-27,0.318,0.3486,0.318,0.318,0.0,0.3012,-0.018893
2010-01-28,0.3119,0.3394,0.3119,0.3119,0.0,0.2954,-0.019256
2010-01-29,0.318,0.3517,0.318,0.318,0.0,0.3012,0.019634
2010-02-01,0.318,0.3517,0.318,0.318,0.0,0.3012,0.0
2010-02-02,0.3517,0.367,0.3517,0.367,109548.0,0.3476,0.15405
2010-02-03,0.3333,0.367,0.3333,0.3333,0.0,0.3157,-0.091772
2010-02-04,0.3333,0.367,0.3333,0.3333,0.0,0.3157,0.0
2010-02-05,0.3303,0.3609,0.3303,0.3303,0.0,0.3128,-0.009186
2010-02-08,0.318,0.318,0.2997,0.2997,614775.0,0.2839,-0.092391
