Date,Open,High,Low,Close,Volume
2020-01-06,12.5,12.5,12.5,12.5,100
2020-01-03,13.0,13.0,13.0,13.0,100
2019-12-13,12.3,12.3,12.3,12.3,100
2019-12-11,13.0,13.0,13.0,13.0,100
2019-11-28,13.2,13.2,13.2,13.2,100
2019-11-25,13.3,13.3,13.3,13.3,100
2019-11-08,12.9,12.9,12.9,12.9,2200
2019-11-06,13.0,13.0,13.0,13.0,200
2019-10-25,13.5,13.5,13.0,13.0,1300
2019-10-24,14.3,14.3,13.0,13.0,400
2019-10-21,14.2,14.6,14.2,14.6,300
2019-10-16,14.0,14.0,14.0,14.0,200
2019-09-26,14.0,14.0,14.0,14.0,900
2019-09-19,14.0,14.0,14.0,14.0,100
2019-07-30,14.4,14.4,14.4,14.4,100
2019-07-10,14.8,14.8,14.8,14.8,700
2019-07-05,14.8,14.8,14.8,14.8,200
2019-07-04,14.8,14.8,14.8,14.8,100
2019-07-03,14.7,14.7,14.7,14.7,100
2019-07-02,14.6,15.0,14.6,15.0,1100
2019-06-18,14.5,14.5,14.5,14.5,100
2019-06-11,14.2,14.2,14.0,14.0,200
2019-06-10,14.2,14.2,14.0,14.0,700
2019-06-06,14.8,14.8,14.0,14.0,200
2019-06-04,14.4,14.4,14.4,14.4,100
2019-05-17,14.0,14.0,14.0,14.0,400
2019-05-16,14.6,15.0,14.1,14.1,900
2019-05-15,14.7,14.7,14.7,14.7,100
2019-04-30,17.1,17.1,17.1,17.1,0
2019-04-23,11.5,11.5,11.5,11.5,0
2019-04-17,15.2,15.2,15.2,15.2,0
2019-04-10,16.7,16.7,16.7,16.7,0
2019-04-09,15.6,15.6,15.6,15.6,0
2019-04-03,15.6,15.6,15.6,15.6,0
2019-04-02,15.2,15.2,15.2,15.2,0
2019-03-28,16.7,16.7,16.7,16.7,0
2019-03-27,16.8,16.8,16.8,16.8,0
2019-03-22,15.2,15.2,15.2,15.2,100
2019-03-20,17.5,17.5,17.5,17.5,0
2019-03-13,17.0,17.0,17.0,17.0,0
2019-03-05,15.5,15.6,15.5,15.6,10000
2019-02-28,15.9,15.9,15.9,15.9,0
2019-02-27,15.6,15.6,15.6,15.6,100
2019-02-25,15.0,15.0,15.0,15.0,400
2019-02-22,15.0,15.0,15.0,15.0,300
2019-02-18,14.9,14.9,14.9,14.9,0
