Date,Open,High,Low,Close,Volume
2020-01-06,2.18,2.18,2.12,2.12,427900
2020-01-03,2.18,2.2,2.16,2.18,224300
2020-01-02,2.18,2.2,2.16,2.16,12800
2019-12-30,2.18,2.18,2.16,2.16,38300
2019-12-27,2.16,2.18,2.14,2.16,85500
2019-12-26,2.16,2.16,2.12,2.14,320400
2019-12-25,2.18,2.18,2.14,2.18,72200
2019-12-24,2.2,2.2,2.18,2.18,27900
2019-12-23,2.2,2.2,2.16,2.2,84900
2019-12-20,2.18,2.2,2.14,2.2,164700
2019-12-19,2.2,2.2,2.18,2.2,59600
2019-12-18,2.18,2.28,2.16,2.18,206400
2019-12-17,2.18,2.18,2.16,2.18,99200
2019-12-16,2.2,2.24,2.18,2.18,127200
2019-12-13,2.2,2.2,2.18,2.18,98400
2019-12-12,2.18,2.2,2.18,2.18,40200
2019-12-11,2.18,2.18,2.16,2.16,108800
2019-12-09,2.14,2.36,2.14,2.16,1748300
2019-12-06,2.14,2.16,2.12,2.14,532000
2019-12-04,2.16,2.16,2.14,2.14,87300
2019-12-03,2.16,2.2,2.16,2.16,48500
2019-12-02,2.2,2.2,2.16,2.18,163800
2019-11-29,2.22,2.22,2.18,2.2,109200
2019-11-28,2.18,2.24,2.18,2.22,428600
2019-11-27,2.16,2.18,2.16,2.16,62500
2019-11-26,2.14,2.18,2.14,2.16,88000
2019-11-25,2.2,2.2,2.14,2.14,556100
2019-11-22,2.2,2.22,2.2,2.22,33300
2019-11-21,2.2,2.22,2.18,2.2,67800
2019-11-20,2.22,2.24,2.2,2.2,45500
2019-11-19,2.24,2.26,2.22,2.24,22800
2019-11-18,2.2,2.24,2.2,2.24,224700
2019-11-15,2.32,2.32,2.18,2.2,739900
2019-11-14,2.24,2.32,2.24,2.3,589700
2019-11-13,2.22,2.26,2.22,2.24,158700
2019-11-12,2.22,2.24,2.2,2.22,390100
2019-11-11,2.28,2.28,2.22,2.22,296900
2019-11-08,2.28,2.3,2.24,2.28,542700
2019-11-07,2.38,2.38,2.22,2.28,1762700
2019-11-06,2.52,2.58,2.3,2.38,1876900
2019-11-05,2.6,2.62,2.5,2.52,452300
2019-11-04,2.6,2.62,2.58,2.62,137200
2019-11-01,2.64,2.64,2.6,2.62,101700
2019-10-31,2.68,2.68,2.64,2.66,66100
2019-10-30,2.64,2.7,2.64,2.66,91900
2019-10-29,2.66,2.68,2.64,2.64,103800
2019-10-28,2.66,2.68,2.64,2.66,119100
2019-10-25,2.78,2.86,2.66,2.68,1061300
2019-10-24,2.78,2.82,2.78,2.8,265100
2019-10-22,2.78,2.8,2.76,2.78,118200
2019-10-21,2.82,2.82,2.78,2.8,11700
2019-10-18,2.8,2.82,2.78,2.82,54600
2019-10-17,2.8,2.8,2.78,2.8,115200
2019-10-16,2.84,2.84,2.8,2.82,72700
2019-10-15,2.82,2.82,2.78,2.82,58300
2019-10-11,2.78,2.82,2.78,2.82,116600
2019-10-10,2.8,2.88,2.78,2.78,644800
2019-10-09,3.02,3.02,2.76,2.8,1493600
2019-10-08,3.0,3.06,3.0,3.04,50500
2019-10-07,3.04,3.04,3.0,3.0,74000
2019-10-04,3.02,3.04,3.02,3.04,21300
2019-10-03,3.02,3.04,3.0,3.04,177500
2019-10-02,3.02,3.06,3.02,3.02,119600
2019-10-01,3.08,3.08,3.02,3.04,354300
2019-09-30,3.08,3.08,2.98,3.08,219300
2019-09-27,3.08,3.08,3.06,3.08,83900
2019-09-26,3.08,3.08,3.06,3.08,48800
2019-09-25,3.06,3.08,3.04,3.08,22100
2019-09-24,3.06,3.08,3.04,3.08,165900
2019-09-23,3.08,3.1,3.06,3.08,56200
2019-09-20,3.08,3.08,3.06,3.08,63100
2019-09-19,3.1,3.1,3.04,3.06,248500
2019-09-18,3.1,3.1,3.06,3.06,280000
2019-09-17,3.12,3.12,3.08,3.1,506100
2019-09-16,3.14,3.14,3.1,3.14,271100
2019-09-13,3.1,3.14,3.1,3.14,289400
2019-09-12,3.08,3.1,3.06,3.1,213400
2019-09-11,3.1,3.12,3.06,3.08,513000
2019-09-10,3.12,3.14,3.06,3.08,871800
2019-09-09,3.22,3.24,3.1,3.14,703600
2019-09-06,3.24,3.28,3.2,3.2,1134800
2019-09-05,3.52,3.52,3.2,3.24,4300400
2019-09-04,3.46,3.58,3.46,3.56,1350300
2019-09-03,3.48,3.5,3.48,3.48,379600
2019-09-02,3.48,3.5,3.44,3.48,444900
2019-08-30,3.48,3.5,3.46,3.48,397600
2019-08-29,3.48,3.52,3.46,3.46,815100
2019-08-28,3.5,3.5,3.44,3.46,456400
2019-08-27,3.46,3.54,3.42,3.44,1081000
2019-08-26,3.4,3.48,3.38,3.44,1551100
2019-08-23,3.48,3.48,3.44,3.44,281700
2019-08-22,3.52,3.52,3.48,3.5,618600
2019-08-21,3.32,3.56,3.3,3.5,1500400
2019-08-20,3.32,3.34,3.32,3.32,160900
2019-08-19,3.3,3.34,3.28,3.34,450100
2019-08-16,3.2,3.3,3.2,3.3,491800
2019-08-15,3.1,3.26,3.1,3.2,1272300
2019-08-14,3.16,3.22,3.12,3.12,185000
2019-08-13,3.22,3.22,3.14,3.14,211000
2019-08-09,3.26,3.3,3.22,3.22,307700
2019-08-08,3.26,3.28,3.24,3.26,91700
2019-08-07,3.22,3.26,3.2,3.24,101500
2019-08-06,3.26,3.26,3.2,3.2,35500
2019-08-05,3.22,3.24,3.2,3.2,167000
2019-08-02,3.22,3.24,3.2,3.22,316700
2019-08-01,3.26,3.26,3.24,3.24,258000
2019-07-31,3.26,3.28,3.24,3.26,329900
2019-07-30,3.28,3.3,3.26,3.26,239700
2019-07-26,3.3,3.32,3.28,3.28,442400
2019-07-25,3.36,3.36,3.3,3.32,466800
2019-07-24,3.32,3.36,3.32,3.36,174100
2019-07-23,3.34,3.36,3.3,3.32,561600
2019-07-22,3.28,3.4,3.28,3.32,1074900
2019-07-19,3.3,3.32,3.28,3.28,173500
2019-07-18,3.3,3.32,3.28,3.3,147700
2019-07-17,3.26,3.32,3.24,3.28,559200
2019-07-15,3.24,3.26,3.22,3.24,124100
2019-07-12,3.24,3.24,3.2,3.22,584200
2019-07-11,3.22,3.24,3.2,3.22,182800
2019-07-10,3.2,3.22,3.2,3.22,204100
2019-07-09,3.22,3.24,3.2,3.22,219400
2019-07-08,3.22,3.24,3.18,3.24,160000
2019-07-05,3.2,3.24,3.2,3.24,84200
2019-07-04,3.26,3.26,3.18,3.2,564800
2019-07-03,3.2,3.26,3.2,3.24,599300
2019-07-02,3.18,3.2,3.18,3.2,526400
2019-07-01,3.18,3.2,3.16,3.18,125000
2019-06-28,3.16,3.2,3.14,3.18,706800
2019-06-27,3.16,3.22,3.16,3.18,825700
2019-06-26,3.18,3.18,3.12,3.14,91700
2019-06-25,3.16,3.16,3.12,3.16,189700
2019-06-24,3.16,3.16,3.12,3.14,85800
