Date,Open,High,Low,Close,Volume
2020-01-06,1.66,1.7,1.65,1.66,24400
2020-01-03,1.71,1.71,1.67,1.67,194000
2020-01-02,1.67,1.72,1.67,1.72,13000
2019-12-30,1.71,1.71,1.71,1.71,3100
2019-12-27,1.72,1.72,1.68,1.71,39600
2019-12-26,1.71,1.72,1.67,1.71,47300
2019-12-25,1.69,1.69,1.69,1.69,6900
2019-12-24,1.7,1.74,1.67,1.69,25600
2019-12-23,1.7,1.7,1.7,1.7,5100
2019-12-20,1.69,1.7,1.66,1.68,104200
2019-12-19,1.68,1.69,1.68,1.68,61000
2019-12-18,1.68,1.69,1.66,1.68,39000
2019-12-17,1.66,1.68,1.65,1.67,56900
2019-12-16,1.68,1.68,1.65,1.65,23700
2019-12-13,1.67,1.7,1.67,1.67,62300
2019-12-12,1.66,1.68,1.66,1.66,56900
2019-12-11,1.67,1.68,1.66,1.66,30700
2019-12-09,1.63,1.7,1.63,1.67,25800
2019-12-06,1.62,1.66,1.62,1.64,56600
2019-12-04,1.68,1.69,1.64,1.65,53000
2019-12-03,1.66,1.7,1.65,1.65,71600
2019-12-02,1.65,1.67,1.65,1.65,39300
2019-11-29,1.67,1.69,1.65,1.66,20600
2019-11-28,1.65,1.69,1.65,1.65,100600
2019-11-27,1.66,1.7,1.65,1.65,14600
2019-11-26,1.65,1.69,1.65,1.66,90400
2019-11-25,1.67,1.68,1.65,1.65,289000
2019-11-22,1.7,1.75,1.62,1.7,72000
2019-11-21,1.77,1.77,1.73,1.75,73400
2019-11-20,1.76,1.77,1.75,1.75,3000
2019-11-19,1.76,1.76,1.74,1.75,18400
2019-11-18,1.69,1.76,1.69,1.75,8700
2019-11-15,1.74,1.75,1.7,1.72,688100
2019-11-14,1.74,1.77,1.73,1.74,441500
2019-11-13,1.74,1.75,1.73,1.73,345100
2019-11-12,1.75,1.78,1.75,1.77,255500
2019-11-11,1.79,1.79,1.76,1.78,195900
2019-11-08,1.75,1.78,1.74,1.78,510800
2019-11-07,1.77,1.78,1.76,1.77,213600
2019-11-06,1.77,1.77,1.75,1.77,245100
2019-11-05,1.72,1.77,1.72,1.75,831700
2019-11-04,1.72,1.74,1.7,1.72,205500
2019-11-01,1.7,1.72,1.69,1.69,137300
2019-10-31,1.67,1.7,1.67,1.7,149200
2019-10-30,1.69,1.7,1.66,1.69,182300
2019-10-29,1.71,1.71,1.67,1.67,138700
2019-10-28,1.72,1.72,1.69,1.7,340700
2019-10-25,1.7,1.71,1.67,1.7,1223900
2019-10-24,1.66,1.7,1.66,1.69,553200
2019-10-22,1.68,1.69,1.66,1.66,79800
2019-10-21,1.65,1.68,1.65,1.68,958900
2019-10-18,1.66,1.67,1.65,1.65,300800
2019-10-17,1.65,1.66,1.64,1.66,483700
2019-10-16,1.65,1.65,1.61,1.64,190800
2019-10-15,1.63,1.66,1.63,1.64,171900
2019-10-11,1.65,1.65,1.63,1.63,84700
2019-10-10,1.64,1.65,1.63,1.63,262100
2019-10-09,1.63,1.63,1.62,1.63,169000
2019-10-08,1.62,1.64,1.62,1.63,336100
2019-10-07,1.6,1.62,1.6,1.62,317900
2019-10-04,1.61,1.61,1.59,1.59,155800
2019-10-03,1.61,1.62,1.6,1.62,214800
2019-10-02,1.61,1.62,1.58,1.61,135600
2019-10-01,1.62,1.63,1.62,1.62,79700
2019-09-30,1.61,1.63,1.61,1.62,117000
2019-09-27,1.61,1.62,1.6,1.6,193700
2019-09-26,1.61,1.62,1.6,1.6,130500
2019-09-25,1.6,1.63,1.59,1.61,219000
2019-09-24,1.6,1.62,1.6,1.61,259700
2019-09-23,1.63,1.65,1.6,1.6,404900
2019-09-20,1.65,1.65,1.63,1.64,422200
2019-09-19,1.66,1.67,1.65,1.65,410900
2019-09-18,1.67,1.67,1.64,1.65,178900
2019-09-17,1.66,1.68,1.65,1.65,419600
2019-09-16,1.65,1.67,1.64,1.67,296700
2019-09-13,1.65,1.68,1.65,1.65,403100
2019-09-12,1.65,1.67,1.65,1.65,275100
2019-09-11,1.64,1.66,1.64,1.65,310800
2019-09-10,1.65,1.65,1.64,1.65,96300
2019-09-09,1.66,1.66,1.65,1.65,174100
2019-09-06,1.67,1.68,1.63,1.66,636800
2019-09-05,1.64,1.67,1.64,1.67,333700
2019-09-04,1.65,1.66,1.64,1.66,197800
2019-09-03,1.62,1.66,1.62,1.64,347600
2019-09-02,1.64,1.69,1.61,1.61,653500
2019-08-30,1.65,1.68,1.63,1.63,164900
2019-08-29,1.61,1.64,1.61,1.63,151400
2019-08-28,1.62,1.65,1.62,1.63,108200
2019-08-27,1.63,1.64,1.62,1.62,39300
2019-08-26,1.64,1.69,1.62,1.62,117400
2019-08-23,1.65,1.65,1.64,1.65,189200
2019-08-22,1.64,1.67,1.63,1.65,141000
2019-08-21,1.65,1.65,1.63,1.64,59000
2019-08-20,1.63,1.64,1.62,1.63,197600
2019-08-19,1.61,1.63,1.61,1.62,73800
2019-08-16,1.61,1.64,1.61,1.61,55200
2019-08-15,1.61,1.61,1.56,1.61,91600
2019-08-14,1.64,1.64,1.61,1.61,62700
2019-08-13,1.64,1.65,1.6,1.62,221500
2019-08-09,1.7,1.7,1.59,1.6,1043300
2019-08-08,1.62,1.62,1.58,1.62,59800
2019-08-07,1.56,1.63,1.56,1.59,109000
2019-08-06,1.56,1.63,1.56,1.61,194600
2019-08-05,1.64,1.65,1.61,1.61,64500
2019-08-02,1.64,1.65,1.61,1.63,135000
2019-08-01,1.61,1.64,1.61,1.64,105100
2019-07-31,1.65,1.65,1.62,1.63,73700
2019-07-30,1.63,1.67,1.63,1.63,42500
2019-07-26,1.63,1.65,1.61,1.63,64200
2019-07-25,1.63,1.65,1.61,1.63,96900
2019-07-24,1.64,1.65,1.63,1.64,91900
2019-07-23,1.65,1.67,1.63,1.64,236200
2019-07-22,1.64,1.65,1.62,1.63,187100
2019-07-19,1.65,1.65,1.63,1.65,62800
2019-07-18,1.64,1.65,1.63,1.64,131000
2019-07-17,1.64,1.65,1.62,1.64,243700
2019-07-15,1.65,1.65,1.62,1.63,95800
2019-07-12,1.66,1.66,1.64,1.64,30100
2019-07-11,1.67,1.68,1.64,1.66,69500
2019-07-10,1.67,1.69,1.66,1.68,58500
2019-07-09,1.65,1.67,1.65,1.67,38700
2019-07-08,1.67,1.68,1.64,1.65,24300
2019-07-05,1.68,1.69,1.66,1.67,120000
2019-07-04,1.68,1.7,1.66,1.66,366900
2019-07-03,1.65,1.68,1.65,1.67,191000
2019-07-02,1.66,1.68,1.64,1.67,68100
2019-07-01,1.67,1.69,1.65,1.65,79900
2019-06-28,1.68,1.68,1.65,1.65,249100
2019-06-27,1.67,1.7,1.66,1.66,112800
2019-06-26,1.63,1.74,1.63,1.65,3640400
2019-06-25,1.62,1.64,1.61,1.61,270700
2019-06-24,1.6,1.64,1.6,1.62,122600
2019-06-21,1.59,1.64,1.59,1.61,456100
2019-06-20,1.59,1.63,1.59,1.59,35400
2019-06-19,1.61,1.62,1.6,1.61,115400
2019-06-18,1.62,1.62,1.59,1.61,318500
2019-06-17,1.6,1.63,1.6,1.6,262200
2019-06-14,1.58,1.62,1.58,1.6,1273100
2019-06-13,1.57,1.6,1.56,1.59,812500
2019-06-12,1.56,1.57,1.56,1.57,372300
2019-06-11,1.56,1.57,1.55,1.56,527400
2019-06-10,1.57,1.58,1.56,1.56,522100
2019-06-07,1.55,1.57,1.55,1.56,515700
2019-06-06,1.58,1.59,1.56,1.56,664300
2019-06-05,1.58,1.58,1.56,1.58,432000
2019-06-04,1.57,1.59,1.55,1.58,315400
2019-05-31,1.57,1.6,1.56,1.57,301400
2019-05-30,1.54,1.57,1.54,1.56,10100
2019-05-29,1.56,1.58,1.54,1.56,257300
2019-05-28,1.57,1.59,1.54,1.56,421700
2019-05-27,1.55,1.56,1.55,1.56,713100
2019-05-24,1.59,1.59,1.55,1.55,269300
2019-05-23,1.6,1.6,1.57,1.57,395200
