Date,Open,High,Low,Close,Volume
2020-01-06,11.1,11.2,11.1,11.1,78200
2020-01-03,11.2,11.2,11.2,11.2,22100
2020-01-02,11.4,11.4,11.2,11.2,70500
2019-12-30,11.1,11.2,11.1,11.2,4600
2019-12-26,11.2,11.2,11.1,11.2,15300
2019-12-25,11.2,11.2,11.2,11.2,5300
2019-12-24,11.2,11.2,11.2,11.2,500
2019-12-23,11.2,11.2,11.2,11.2,2100
2019-12-20,11.2,11.2,11.2,11.2,4100
2019-12-19,11.2,11.2,11.2,11.2,11000
2019-12-18,11.2,11.2,11.2,11.2,11900
2019-12-17,11.2,11.2,11.1,11.2,70900
2019-12-16,11.1,11.3,11.1,11.3,67900
2019-12-13,11.2,11.2,11.1,11.2,39800
2019-12-12,11.2,11.3,11.2,11.2,8100
2019-12-11,11.3,11.3,11.3,11.3,28000
2019-12-09,11.3,11.3,11.2,11.2,21000
2019-12-06,11.2,11.3,11.2,11.3,14700
2019-12-04,11.3,11.3,11.2,11.3,15400
2019-12-03,11.3,11.3,11.2,11.3,3700
2019-12-02,11.3,11.3,11.2,11.3,30900
2019-11-29,11.3,11.3,11.3,11.3,46900
2019-11-28,11.2,11.3,11.2,11.3,11700
2019-11-27,11.2,11.3,11.2,11.3,7400
2019-11-26,11.0,11.3,11.0,11.3,34000
2019-11-25,11.3,11.3,11.3,11.3,10100
2019-11-22,11.3,11.3,11.3,11.3,8200
2019-11-21,11.3,11.5,11.3,11.4,86800
2019-11-20,11.4,11.4,11.3,11.4,100900
2019-11-19,11.3,11.4,11.3,11.4,11100
2019-11-18,11.4,11.4,11.3,11.4,7300
2019-11-15,11.4,11.4,11.3,11.4,20300
2019-11-14,11.4,11.4,11.4,11.4,17700
2019-11-13,11.3,11.4,11.3,11.4,76100
2019-11-12,11.4,11.4,11.3,11.4,14900
2019-11-11,11.3,11.3,11.2,11.3,3400
2019-11-08,11.3,11.3,11.2,11.3,73700
2019-11-07,11.4,11.4,11.3,11.3,110500
2019-11-06,11.3,11.3,11.3,11.3,51700
2019-11-05,11.3,11.3,11.3,11.3,1200
2019-11-04,11.3,11.4,11.2,11.2,167400
2019-11-01,11.4,11.4,11.4,11.4,5400
2019-10-30,11.5,11.5,11.4,11.4,331200
2019-10-29,11.4,11.4,11.3,11.4,615000
2019-10-28,11.4,11.4,11.4,11.4,1100
2019-10-25,11.4,11.5,11.4,11.4,6200
2019-10-24,11.5,11.5,11.4,11.4,21600
2019-10-22,11.5,11.5,11.5,11.5,800
2019-10-21,11.5,11.5,11.4,11.4,3600
2019-10-18,11.5,11.5,11.5,11.5,23800
2019-10-17,11.4,11.5,11.4,11.5,5300
2019-10-16,11.5,11.5,11.5,11.5,19500
2019-10-15,11.5,11.5,11.4,11.5,3400
2019-10-11,11.4,11.5,11.4,11.5,5700
2019-10-10,11.5,11.5,11.5,11.5,1000
2019-10-09,11.4,11.4,11.4,11.4,501200
2019-10-08,11.4,11.4,11.4,11.4,500100
2019-10-07,11.5,11.5,11.4,11.4,200
2019-10-04,11.5,11.5,11.5,11.5,1500
2019-10-03,11.4,11.5,11.4,11.5,522200
2019-10-02,11.5,11.5,11.4,11.4,38000
2019-10-01,11.5,11.5,11.5,11.5,1500
2019-09-30,11.5,11.5,11.5,11.5,205400
2019-09-27,11.5,11.5,11.5,11.5,520200
2019-09-26,11.6,11.6,11.3,11.5,102400
2019-09-25,11.5,11.5,11.5,11.5,10400
2019-09-24,11.6,11.6,11.6,11.6,4600
2019-09-23,11.6,11.6,11.5,11.5,5400
2019-09-20,11.5,11.6,11.5,11.6,34800
2019-09-19,11.6,11.6,11.6,11.6,1100
2019-09-18,11.5,11.5,11.5,11.5,3000
2019-09-17,11.5,11.5,11.5,11.5,13500
2019-09-16,11.4,11.6,11.4,11.6,28300
2019-09-13,11.5,11.5,11.5,11.5,100
2019-09-12,11.5,11.5,11.5,11.5,2900
2019-09-11,11.5,11.6,11.5,11.6,2100
2019-09-10,11.5,11.5,11.5,11.5,2000
2019-09-06,11.5,11.6,11.5,11.5,11800
2019-09-05,11.5,11.6,11.5,11.6,18800
2019-09-03,11.5,11.6,11.5,11.5,8700
2019-09-02,11.5,11.5,11.5,11.5,19700
2019-08-30,11.5,11.5,11.5,11.5,9900
2019-08-29,11.6,11.6,11.6,11.6,100
2019-08-28,11.5,11.5,11.5,11.5,35400
2019-08-27,11.4,11.4,11.4,11.4,55900
2019-08-26,11.4,11.5,11.4,11.4,75900
2019-08-23,11.5,11.5,11.5,11.5,16600
2019-08-22,11.6,11.6,11.6,11.6,7500
2019-08-21,11.6,11.6,11.6,11.6,100
2019-08-20,11.6,11.6,11.6,11.6,2700
2019-08-19,11.6,11.6,11.6,11.6,2000
2019-08-16,11.5,11.6,11.5,11.6,1300
2019-08-15,11.6,11.6,11.6,11.6,6600
2019-08-14,11.6,11.6,11.4,11.5,267700
2019-08-13,11.4,11.6,11.4,11.6,2400
2019-08-09,11.6,11.6,11.4,11.6,39900
2019-08-08,11.6,11.6,11.6,11.6,1600
2019-08-07,11.6,11.6,11.5,11.5,1400
2019-08-05,11.6,11.6,11.5,11.5,26200
2019-08-02,11.5,11.6,11.5,11.6,22800
2019-08-01,11.5,11.6,11.4,11.6,2100
2019-07-31,11.4,11.5,11.4,11.5,28800
2019-07-30,11.5,11.6,11.5,11.6,8400
2019-07-26,11.6,11.6,11.5,11.5,8900
2019-07-25,11.4,11.6,11.4,11.6,11600
2019-07-24,11.5,11.5,11.5,11.5,45200
2019-07-23,11.6,11.6,11.2,11.6,145600
2019-07-22,11.6,11.6,11.5,11.6,58800
2019-07-19,11.7,11.7,11.6,11.6,28800
2019-07-18,11.6,11.6,11.5,11.6,14400
2019-07-17,11.5,11.6,11.5,11.6,133700
2019-07-15,11.6,11.6,11.5,11.6,27400
2019-07-12,11.6,11.7,11.6,11.6,44700
2019-07-11,11.6,11.7,11.6,11.7,100100
2019-07-10,11.6,11.8,11.5,11.7,250800
2019-07-09,11.8,11.8,11.6,11.6,150100
2019-07-08,11.5,11.7,11.5,11.7,475000
2019-07-05,11.6,11.6,11.6,11.6,77900
2019-07-04,11.5,11.6,11.5,11.6,50600
2019-07-03,11.6,11.6,11.5,11.5,51100
2019-07-02,11.5,11.5,11.5,11.5,21000
2019-07-01,11.5,11.6,11.5,11.6,33500
2019-06-28,11.6,11.6,11.5,11.5,105000
2019-06-27,11.6,11.6,11.5,11.5,16700
2019-06-26,11.5,11.6,11.4,11.5,215300
2019-06-25,11.5,11.6,11.4,11.5,8600
2019-06-24,11.6,11.6,11.6,11.6,6200
2019-06-21,11.6,11.6,11.5,11.5,425500
2019-06-20,11.5,11.5,11.5,11.5,5500
2019-06-19,11.5,11.6,11.5,11.5,410300
2019-06-18,11.6,11.6,11.5,11.5,4000
2019-06-17,11.4,11.6,11.4,11.6,156800
2019-06-14,11.6,11.6,11.5,11.5,3600
2019-06-13,11.5,11.6,11.5,11.6,11000
2019-06-12,11.5,11.5,11.5,11.5,4000
2019-06-11,11.5,11.6,11.5,11.5,239700
2019-06-10,11.5,11.5,11.5,11.5,335700
2019-06-07,11.5,11.5,11.5,11.5,100000
2019-06-06,11.5,11.6,11.5,11.6,8800
2019-06-05,11.6,11.6,11.5,11.6,22300
2019-06-04,11.4,11.6,11.4,11.6,229500
2019-05-31,11.4,11.5,11.4,11.5,10000
2019-05-30,11.4,11.4,11.4,11.4,37800
2019-05-29,11.5,11.5,11.3,11.3,11800
2019-05-28,11.4,11.5,11.4,11.5,8500
2019-05-27,11.4,11.4,11.4,11.4,5000
2019-05-24,11.5,11.5,11.3,11.4,16200
2019-05-23,11.5,11.5,11.3,11.3,22500
2019-05-22,11.6,11.6,11.5,11.6,23100
2019-05-21,11.5,11.6,11.4,11.6,95200
2019-05-17,11.5,11.6,11.5,11.5,51000
2019-05-16,11.5,11.5,11.4,11.5,155800
2019-05-15,11.5,11.5,11.5,11.5,12000
2019-05-14,11.4,11.5,11.4,11.5,2100
2019-05-13,11.3,11.5,11.3,11.5,4600
2019-05-10,11.5,11.5,11.5,11.5,18400
2019-05-09,11.4,11.4,11.4,11.4,60500
2019-05-08,11.4,11.4,11.3,11.3,600
2019-05-07,11.5,11.5,11.4,11.4,19400
2019-05-03,11.4,11.5,11.4,11.5,283900
2019-05-02,11.5,11.5,11.5,11.5,700
2019-04-30,11.5,11.5,11.5,11.5,16800
2019-04-29,11.5,11.5,11.4,11.4,3100
2019-04-26,8.2,11.4,8.2,11.4,0
2019-04-25,11.4,11.6,11.4,11.6,52900
2019-04-24,11.5,11.5,11.4,11.4,0
2019-04-23,11.5,11.5,11.5,11.5,1000
2019-04-19,11.5,11.5,11.5,11.5,159000
2019-04-18,11.3,11.5,11.3,11.5,350000
2019-04-17,11.2,11.3,11.2,11.3,1500
2019-04-12,10.9,11.3,10.9,11.3,222600
2019-04-11,11.4,11.4,11.3,11.3,40300
2019-04-10,11.4,11.4,11.4,11.4,28300
2019-04-09,11.4,11.5,11.4,11.5,18300
2019-04-05,11.4,11.4,11.4,11.4,36400
2019-04-04,11.5,11.5,11.4,11.4,8200
2019-04-03,11.4,11.5,11.4,11.4,10900
2019-04-02,11.5,11.5,11.4,11.4,20100
2019-04-01,11.4,11.5,11.4,11.4,2800
2019-03-29,11.5,11.5,11.5,11.5,10000
2019-03-28,11.4,11.4,11.4,11.4,4000
2019-03-27,11.3,11.5,11.3,11.5,276600
2019-03-26,11.2,11.2,11.2,11.2,100100
2019-03-25,11.3,11.3,11.2,11.2,9000
2019-03-22,11.1,11.2,11.1,11.2,97000
2019-03-21,11.1,11.2,11.1,11.2,4300
2019-03-20,11.2,11.2,11.2,11.2,8100
2019-03-19,11.2,11.2,11.2,11.2,600
2019-03-18,11.1,11.2,11.1,11.2,38200
2019-03-14,11.0,11.1,11.0,11.1,219100
2019-03-13,11.0,11.0,11.0,11.0,3700
2019-03-12,10.9,11.1,10.9,11.0,6700
2019-03-08,11.2,11.3,11.2,11.3,7200
2019-03-07,11.1,11.2,11.1,11.2,19800
2019-03-06,11.2,11.2,11.2,11.2,4600
2019-03-05,11.2,11.2,11.2,11.2,18200
2019-03-04,11.1,11.2,11.1,11.1,3100
2019-03-01,11.2,11.2,11.1,11.2,6600
2019-02-28,11.2,11.2,11.1,11.2,25900
2019-02-27,11.0,11.1,11.0,11.1,49200
2019-02-26,11.1,11.1,11.1,11.1,50000
2019-02-25,11.1,11.1,11.1,11.1,68000
2019-02-22,11.0,11.1,11.0,11.0,190700
2019-02-21,11.1,11.1,11.1,11.1,91600
2019-02-20,11.0,11.0,10.9,11.0,16200
2019-02-18,11.0,11.1,11.0,11.1,17400
2019-02-15,11.0,11.0,11.0,11.0,110000
2019-02-14,11.1,11.1,11.1,11.1,5000
2019-02-13,11.1,11.1,11.0,11.0,58900
2019-02-12,11.0,11.0,11.0,11.0,22000
2019-02-11,11.0,11.1,11.0,11.0,72000
2019-02-08,11.0,11.0,11.0,11.0,84000
2019-02-07,11.0,11.0,11.0,11.0,126000
2019-02-06,10.8,11.0,10.8,11.0,52100
2019-02-05,10.9,10.9,10.9,10.9,1000
2019-02-04,11.0,11.0,11.0,11.0,10000
2019-02-01,10.9,10.9,10.9,10.9,93000
2019-01-31,10.8,10.8,10.8,10.8,13100
2019-01-30,10.8,10.8,10.8,10.8,6000
2019-01-29,10.8,10.8,10.8,10.8,21800
2019-01-28,10.9,10.9,10.8,10.8,43700
2019-01-25,10.9,10.9,10.9,10.9,100
2019-01-24,10.8,10.8,10.8,10.8,11500
2019-01-23,10.9,10.9,10.9,10.9,26800
2019-01-22,10.8,10.8,10.8,10.8,100000
2019-01-21,10.8,10.8,10.8,10.8,10000
2019-01-16,10.8,10.8,10.8,10.8,55700
2019-01-15,10.8,10.9,10.8,10.9,35100
2019-01-14,10.9,10.9,10.8,10.8,15000
2019-01-11,10.8,10.8,10.8,10.8,59000
2019-01-10,10.8,10.8,10.8,10.8,40400
2019-01-09,10.8,10.8,10.7,10.8,262400
2019-01-08,10.9,10.9,10.8,10.8,10100
2019-01-07,10.8,10.8,10.7,10.8,185900
2019-01-04,10.7,10.8,10.7,10.8,85400
2019-01-03,10.8,10.8,10.8,10.8,14400
2019-01-02,10.7,10.7,10.7,10.7,14100
2018-12-28,10.8,10.8,10.8,10.8,26300
2018-12-27,10.7,10.7,10.7,10.7,36200
2018-12-26,10.7,10.7,10.6,10.7,15200
2018-12-25,10.8,10.8,10.8,10.8,3400
2018-12-21,10.9,10.9,10.9,10.9,100
2018-12-20,10.8,10.8,10.8,10.8,5000
2018-12-19,10.6,10.8,10.6,10.7,37400
2018-12-18,10.8,10.8,10.8,10.8,45600
2018-12-17,10.8,10.8,10.7,10.8,47600
2018-12-14,10.8,10.8,10.8,10.8,18600
2018-12-13,10.7,10.8,10.6,10.8,10200
2018-12-12,10.9,10.9,10.8,10.8,4500
2018-12-11,10.8,10.9,10.8,10.9,27600
2018-12-07,10.9,10.9,10.9,10.9,0
2018-12-06,10.8,10.9,10.8,10.9,23500
2018-12-04,10.7,10.8,10.7,10.8,82500
2018-12-03,10.7,10.7,10.5,10.6,125700
2018-11-30,10.8,10.8,10.4,10.7,169100
2018-11-29,10.8,10.8,10.7,10.8,42200
2018-11-28,10.8,10.8,10.8,10.8,5300
2018-11-27,10.8,10.8,10.8,10.8,37800
2018-11-26,10.8,10.8,10.8,10.8,34300
2018-11-23,10.8,10.8,10.7,10.8,150100
2018-11-22,10.7,10.8,10.7,10.8,48200
2018-11-21,10.8,10.9,10.7,10.9,51600
2018-11-20,10.9,11.0,10.9,11.0,30300
2018-11-19,11.1,11.1,10.9,11.0,67400
2018-11-16,11.1,11.1,10.9,11.1,44200
2018-11-15,11.2,11.2,11.1,11.1,8300
2018-11-14,11.1,11.2,11.1,11.2,72400
2018-11-13,11.0,11.2,11.0,11.1,21400
2018-11-12,11.1,11.1,11.1,11.1,5000
2018-11-08,11.1,11.1,11.1,11.1,30500
2018-11-07,11.1,11.1,11.0,11.0,200
2018-11-02,11.5,11.5,11.5,11.5,0
2018-10-31,11.0,11.0,11.0,11.0,100
