Date,Open,High,Low,Close,Volume
2020-01-06,17.8,17.8,17.5,17.6,2100
2020-01-03,18.6,18.6,18.6,18.6,800
2019-12-30,18.6,18.6,18.6,18.6,100
2019-12-27,18.0,18.5,18.0,18.5,600
2019-12-26,18.0,18.0,17.5,17.5,4400
2019-12-25,17.5,17.8,17.5,17.8,400
2019-12-24,18.0,18.0,17.9,17.9,200
2019-12-23,18.0,18.3,17.4,17.4,24900
2019-12-20,18.0,18.0,18.0,18.0,10000
2019-12-19,18.1,18.1,18.0,18.0,23500
2019-12-18,18.7,18.7,18.0,18.2,32500
2019-12-17,19.0,19.0,19.0,19.0,5500
2019-12-16,19.0,20.0,19.0,19.0,9000
2019-12-13,20.0,20.0,19.0,19.0,1500
2019-12-12,19.0,19.1,19.0,19.1,5500
2019-12-11,19.0,19.0,19.0,19.0,4900
2019-12-09,19.0,19.0,19.0,19.0,100
2019-12-06,19.4,19.4,18.4,19.0,15900
2019-12-04,20.0,20.0,19.0,19.0,11000
2019-12-02,19.7,19.7,19.7,19.7,100
2019-11-29,19.9,20.0,19.9,20.0,1100
2019-11-28,20.1,20.6,19.8,20.4,24300
2019-11-27,19.1,21.1,19.0,20.3,23700
2019-11-26,22.1,22.3,22.0,22.3,2200
2019-11-20,22.1,22.1,22.0,22.0,600
2019-11-19,22.0,22.0,22.0,22.0,500
2019-11-18,22.0,22.3,22.0,22.3,800
2019-11-15,21.1,22.0,21.0,22.0,800
2019-11-13,20.8,22.6,20.8,22.6,900
2019-11-12,22.7,22.7,22.7,22.7,200
2019-11-11,23.7,23.7,22.8,22.8,600
2019-11-08,22.5,22.5,22.5,22.5,500
2019-11-05,22.5,22.5,22.5,22.5,100
2019-11-04,22.5,22.5,22.0,22.0,200
2019-11-01,21.4,21.4,21.4,21.4,3000
2019-10-31,21.9,21.9,21.9,21.9,100
2019-10-30,21.4,21.9,21.4,21.9,600
2019-10-29,22.1,22.1,21.4,22.0,12300
2019-10-28,22.2,22.2,22.2,22.2,100
2019-10-25,22.2,22.2,22.0,22.0,800
2019-10-24,23.2,23.2,22.0,22.0,500
2019-10-22,23.0,23.0,23.0,23.0,200
2019-10-21,22.7,22.7,22.7,22.7,100
2019-10-18,23.5,23.5,23.4,23.4,400
2019-10-17,23.5,23.5,23.5,23.5,5700
2019-10-16,22.6,22.6,22.6,22.6,100
2019-10-15,23.0,23.0,23.0,23.0,500
2019-10-11,22.0,23.1,22.0,23.1,2400
2019-10-08,22.5,24.0,22.5,24.0,500
2019-10-07,22.3,22.5,22.3,22.5,200
