Date,Open,High,Low,Close,Volume
2020-01-06,5.7,5.7,5.1,5.1,10100
2020-01-03,5.6,5.6,5.6,5.6,1200
2020-01-02,5.6,5.6,5.6,5.6,200
2019-12-30,5.55,5.55,5.55,5.55,300
2019-12-27,5.7,5.7,5.6,5.6,400
2019-12-26,5.8,5.8,5.55,5.55,4700
2019-12-25,5.9,5.9,5.6,5.8,11900
2019-12-24,5.0,6.15,5.0,5.85,69700
2019-12-23,5.25,5.25,5.0,5.0,45500
2019-12-20,5.25,5.25,5.25,5.25,3500
2019-12-19,5.3,5.3,5.25,5.3,13500
2019-12-17,5.25,5.3,5.25,5.3,7200
2019-12-16,5.25,5.3,5.25,5.25,5100
2019-12-13,5.3,5.3,5.25,5.3,8100
2019-12-12,5.2,5.3,5.2,5.3,12200
2019-12-11,5.1,5.2,5.1,5.2,13200
2019-12-09,5.1,5.15,5.1,5.1,7100
2019-12-06,5.15,5.15,5.1,5.1,11000
2019-12-04,5.1,5.2,5.1,5.15,12000
2019-12-03,5.1,5.15,5.1,5.1,7000
2019-12-02,5.3,5.3,5.05,5.2,60100
2019-11-29,5.3,5.3,5.3,5.3,6600
2019-11-28,5.35,5.35,5.35,5.35,6600
2019-11-27,5.35,5.4,5.3,5.3,6100
2019-11-26,5.35,5.35,5.35,5.35,1500
2019-11-25,5.35,5.4,5.3,5.4,22600
2019-11-22,5.4,5.4,5.4,5.4,1000
2019-11-21,5.45,5.45,5.4,5.4,6100
2019-11-20,5.4,5.45,5.4,5.45,21100
2019-11-19,5.45,5.5,5.45,5.45,6800
2019-11-18,5.5,5.5,5.45,5.5,15300
2019-11-15,5.45,5.45,5.4,5.45,12500
2019-11-14,5.65,5.65,5.4,5.45,142900
2019-11-13,5.85,5.85,5.65,5.65,20000
2019-11-12,5.9,5.9,5.85,5.85,7500
2019-11-11,5.9,5.9,5.9,5.9,6800
2019-11-08,5.95,5.95,5.9,5.9,8600
2019-11-07,6.0,6.0,5.95,6.0,3100
2019-11-06,5.95,5.95,5.9,5.95,4000
2019-11-05,6.0,6.0,5.85,5.85,16200
2019-11-04,6.0,6.0,6.0,6.0,10500
2019-11-01,6.15,6.15,5.8,6.0,51400
2019-10-31,6.05,6.1,6.05,6.1,21200
2019-10-30,6.15,6.15,6.05,6.05,13300
2019-10-29,6.2,6.2,6.1,6.1,21700
2019-10-28,6.2,6.25,6.2,6.2,25600
2019-10-25,6.3,6.35,6.25,6.25,20100
