Date,Open,High,Low,Close,Volume
2020-01-06,6.85,6.95,6.7,6.7,13003100
2020-01-03,7.25,7.3,7.1,7.15,5018800
2020-01-02,7.05,7.35,7.05,7.3,10760700
2019-12-30,7.1,7.15,6.95,7.1,6686900
2019-12-27,6.85,7.05,6.85,7.05,7136500
2019-12-26,6.7,6.95,6.7,6.9,7934200
2019-12-25,6.75,6.75,6.65,6.7,11750300
2019-12-24,6.8,6.9,6.65,6.75,6319800
2019-12-23,7.05,7.05,6.7,6.75,13507400
2019-12-20,7.0,7.15,7.0,7.05,4693500
2019-12-19,6.9,7.05,6.8,7.0,11645700
2019-12-18,7.0,7.15,6.65,6.9,15612700
2019-12-17,7.25,7.3,7.0,7.1,16535100
2019-12-16,7.6,7.6,7.15,7.25,7140800
2019-12-13,7.6,7.7,7.5,7.6,12072100
2019-12-12,7.25,7.45,7.25,7.4,6399200
2019-12-11,7.2,7.25,7.15,7.2,2716700
2019-12-09,7.25,7.25,7.1,7.2,2627000
2019-12-06,7.3,7.4,7.2,7.2,2513100
2019-12-04,7.3,7.35,7.15,7.2,5280900
2019-12-03,7.25,7.45,7.25,7.4,2963400
2019-12-02,7.4,7.45,7.2,7.25,4266500
2019-11-29,7.35,7.45,7.25,7.45,5224000
2019-11-28,7.55,7.55,7.25,7.3,7288500
2019-11-27,7.6,7.6,7.5,7.5,3453700
2019-11-26,7.7,7.75,7.6,7.6,12278300
2019-11-25,7.3,7.7,7.25,7.65,18342900
2019-11-22,7.25,7.3,7.15,7.2,3981500
2019-11-21,7.2,7.3,7.15,7.2,5516600
2019-11-20,7.25,7.35,7.15,7.25,6263400
2019-11-19,7.3,7.45,7.25,7.3,10377400
2019-11-18,7.15,7.3,7.15,7.3,7256500
2019-11-15,7.2,7.35,7.1,7.2,16242600
2019-11-14,7.8,7.85,6.85,7.1,76249104
2019-11-13,8.55,8.55,8.2,8.2,12071300
2019-11-12,8.6,8.7,8.45,8.6,3414900
2019-11-11,8.8,8.8,8.4,8.55,11035200
2019-11-08,8.95,8.95,8.85,8.85,4861700
2019-11-07,8.75,9.05,8.7,8.95,9886200
2019-11-06,8.95,9.0,8.75,8.75,5823700
2019-11-05,8.8,9.05,8.7,8.95,27102100
2019-11-04,8.55,8.9,8.5,8.8,17379400
2019-11-01,8.55,8.65,8.35,8.45,6506800
2019-10-31,8.3,8.55,8.25,8.5,5698700
2019-10-30,8.45,8.5,8.15,8.25,4694400
2019-10-29,8.4,8.65,8.4,8.45,7100900
2019-10-28,8.15,8.35,8.0,8.3,3086700
2019-10-25,8.55,8.65,8.1,8.2,10447200
2019-10-24,8.75,8.8,8.5,8.5,7048800
2019-10-22,8.8,8.8,8.7,8.75,2042100
2019-10-21,8.9,8.95,8.7,8.7,2988400
2019-10-18,8.8,8.9,8.65,8.9,6014400
2019-10-17,9.0,9.0,8.8,8.85,5723500
2019-10-16,8.75,8.9,8.7,8.9,10334300
2019-10-15,8.7,8.75,8.6,8.7,6783800
2019-10-11,8.5,8.75,8.5,8.65,23142300
2019-10-10,8.15,8.55,8.05,8.5,15071000
2019-10-09,8.05,8.1,7.9,8.1,2934200
2019-10-08,8.1,8.15,8.0,8.1,5716800
2019-10-07,8.0,8.15,8.0,8.1,5886700
2019-10-04,8.05,8.15,7.9,7.95,4107200
2019-10-03,8.05,8.15,7.9,8.0,7891800
2019-10-02,8.2,8.25,8.05,8.15,7369100
2019-10-01,8.3,8.35,8.15,8.3,10994200
2019-09-30,8.3,8.4,8.25,8.3,12987400
2019-09-27,8.05,8.15,7.95,8.15,9516700
2019-09-26,7.9,8.15,7.9,8.05,14006900
2019-09-25,7.9,7.95,7.75,7.8,7983300
2019-09-24,7.65,7.95,7.6,7.9,13160000
2019-09-23,7.75,7.9,7.4,7.6,12924200
2019-09-20,8.3,8.4,7.65,7.75,24922300
