Date,Open,High,Low,Close,Volume
2020-01-06,3.72,3.74,3.72,3.74,3000
2020-01-03,3.96,3.96,3.7,3.86,5300
2019-12-27,3.7,3.7,3.58,3.7,2100
2019-12-26,3.7,3.7,3.7,3.7,14000
2019-12-25,3.7,3.7,3.7,3.7,55900
2019-12-23,3.7,3.8,3.7,3.7,6200
2019-12-20,3.66,3.68,3.66,3.68,600
2019-12-13,3.78,3.9,3.64,3.9,195000
2019-12-12,3.78,3.78,3.78,3.78,11000
2019-12-11,3.7,3.84,3.7,3.84,20100
2019-12-09,3.72,3.9,3.7,3.9,3000
2019-12-06,3.7,3.78,3.7,3.78,1100
2019-12-03,3.7,3.78,3.7,3.78,500
2019-12-02,3.78,3.78,3.78,3.78,100
2019-11-29,3.8,3.8,3.74,3.78,900
2019-11-28,3.8,3.8,3.78,3.8,13700
2019-11-27,3.86,3.86,3.86,3.86,1000
2019-11-26,3.9,3.9,3.82,3.9,13400
2019-11-25,3.9,3.9,3.8,3.9,11000
2019-11-22,3.98,3.98,3.98,3.98,300
2019-11-21,4.1,4.16,3.8,4.06,28100
2019-11-18,4.28,4.28,4.0,4.18,1700
2019-11-14,4.16,4.3,4.04,4.3,1900
2019-11-13,3.98,4.18,3.98,4.02,90800
2019-11-12,3.94,3.98,3.9,3.98,4200
2019-11-11,3.92,4.14,3.92,4.14,1100
2019-11-08,4.36,4.36,4.36,4.36,100
2019-11-07,4.08,4.3,4.08,4.3,3600
2019-11-06,3.82,4.08,3.8,4.08,14700
2019-11-05,3.8,4.18,3.8,4.18,1300
2019-11-04,4.2,4.2,4.18,4.18,200
2019-11-01,4.2,4.2,4.2,4.2,900
2019-10-31,4.34,4.34,4.02,4.2,2400
2019-10-30,4.18,4.18,4.0,4.12,900
2019-10-29,4.24,4.24,4.24,4.24,100
2019-10-28,4.28,4.28,3.78,4.16,391000
2019-10-25,4.08,4.38,4.08,4.3,12800
2019-10-24,4.0,4.0,4.0,4.0,1900
2019-10-22,4.0,4.26,4.0,4.26,1100
2019-10-18,4.34,4.34,4.3,4.3,400
2019-10-17,4.34,4.34,4.34,4.34,100
2019-10-16,4.36,4.36,4.36,4.36,1100
2019-10-08,4.36,4.36,4.36,4.36,100
2019-10-07,4.14,4.2,4.14,4.2,5000
2019-10-04,4.2,4.2,4.2,4.2,1000
2019-10-02,4.18,4.3,4.18,4.3,1100
2019-10-01,4.3,4.3,4.28,4.28,1500
2019-09-30,4.3,4.38,4.3,4.38,15200
2019-09-27,4.3,4.3,4.3,4.3,100
2019-09-26,4.18,4.2,4.14,4.14,5100
2019-09-25,4.2,4.2,4.2,4.2,20600
2019-09-23,4.2,4.2,4.2,4.2,500
2019-09-20,4.22,4.22,4.22,4.22,7000
2019-09-19,4.22,4.22,4.22,4.22,2600
2019-09-18,4.22,4.38,4.22,4.22,11400
2019-09-17,4.2,4.22,4.2,4.22,21500
2019-09-16,4.2,4.2,4.2,4.2,1200
2019-09-13,4.12,4.16,4.12,4.16,600
2019-09-12,4.32,4.32,4.32,4.32,100
2019-09-10,4.36,4.36,4.34,4.34,1300
2019-09-06,4.3,4.38,4.24,4.38,1700
2019-09-05,4.32,4.4,4.32,4.38,2300
2019-09-04,4.38,4.38,4.12,4.32,4100
2019-09-03,4.2,4.38,4.2,4.38,200
2019-09-02,4.2,4.32,4.2,4.32,2100
2019-08-30,4.24,4.26,4.2,4.26,35300
2019-08-29,4.4,4.4,4.4,4.4,36200
2019-08-28,4.2,4.4,4.12,4.4,2900
2019-08-27,4.22,4.48,4.22,4.22,13200
2019-08-26,4.36,4.36,4.3,4.3,400
2019-08-23,4.36,4.58,4.36,4.36,2100
2019-08-22,4.7,4.8,4.1,4.36,26800
2019-08-14,4.62,4.8,4.62,4.8,200
2019-08-13,4.7,4.7,4.7,4.7,1000
2019-08-09,4.8,4.8,4.72,4.72,25800
2019-08-08,4.8,4.8,4.8,4.8,1500
2019-08-07,4.88,4.9,4.88,4.9,4000
2019-08-06,4.88,4.9,4.84,4.9,30300
2019-08-05,4.88,4.88,4.76,4.88,8000
2019-08-02,4.76,4.88,4.76,4.88,10200
2019-08-01,4.78,4.8,4.76,4.76,6100
2019-07-31,4.72,4.84,4.72,4.84,5700
2019-07-30,4.7,4.86,4.7,4.86,4000
2019-07-26,4.8,4.88,4.8,4.88,1500
2019-07-25,4.88,4.88,4.88,4.88,500
2019-07-24,4.84,4.88,4.82,4.88,900
2019-07-23,4.84,4.9,4.72,4.86,11000
2019-07-19,4.86,4.9,4.86,4.9,3600
2019-07-18,4.9,4.9,4.8,4.8,11600
2019-07-17,4.8,4.94,4.8,4.94,3600
2019-07-15,4.88,4.9,4.84,4.84,4500
2019-07-12,4.8,4.84,4.8,4.84,8300
2019-07-11,4.84,4.88,4.84,4.84,22900
2019-07-10,4.9,4.9,4.84,4.84,23000
2019-07-09,5.0,5.0,4.84,4.84,33500
2019-07-08,5.0,5.05,4.98,5.0,10700
2019-07-05,5.25,5.3,5.0,5.05,134700
2019-07-04,6.0,6.2,4.92,5.2,425900
2019-07-03,6.05,6.35,6.0,6.15,17800
2019-07-01,6.2,6.2,6.2,6.2,11500
2019-06-28,6.2,6.2,6.2,6.2,1000
2019-06-26,6.4,6.4,6.4,6.4,1000
2019-06-25,6.1,6.4,6.1,6.4,200
2019-06-24,6.2,6.2,6.2,6.2,5000
2019-06-21,6.2,6.2,6.2,6.2,3700
2019-06-20,6.2,6.2,6.2,6.2,300
2019-06-12,6.4,6.6,6.25,6.6,600
2019-06-11,6.2,6.6,6.2,6.6,600
2019-06-10,6.4,6.4,6.4,6.4,12000
2019-05-30,6.5,6.5,6.5,6.5,1000
2019-05-29,6.4,6.5,6.4,6.5,10000
2019-05-24,6.4,6.4,6.4,6.4,1000
2019-05-23,6.4,6.4,6.4,6.4,1000
2019-05-22,6.65,6.65,6.65,6.65,0
2019-05-16,6.5,6.7,6.5,6.7,1000
2019-05-15,6.6,6.6,6.4,6.4,2200
2019-05-14,6.6,6.6,6.45,6.45,1500
2019-05-13,6.4,6.4,6.4,6.4,1000
2019-05-10,6.4,8.2,6.4,6.5,24400
2019-05-02,6.4,6.4,6.4,6.4,700
2019-04-29,6.6,6.6,6.6,6.6,2000
2019-04-26,6.8,6.8,6.8,6.8,100
2019-04-24,6.65,6.65,6.6,6.6,8000
2019-04-23,6.65,6.65,6.6,6.6,4000
2019-04-22,7.0,7.0,7.0,7.0,100
2019-04-19,6.6,6.65,6.6,6.65,300
2019-04-18,7.0,7.0,7.0,7.0,100
2019-04-12,6.8,6.8,6.8,6.8,1300
2019-04-05,7.0,7.0,7.0,7.0,1500
2019-04-04,6.8,6.9,6.8,6.9,1200
2019-04-03,6.9,6.9,6.7,6.7,2700
2019-04-02,6.7,7.0,6.7,6.85,3100
2019-04-01,6.7,6.9,6.7,6.9,3400
2019-03-29,6.7,6.9,6.7,6.9,2300
2019-03-28,6.7,7.0,6.55,6.55,3400
2019-03-27,6.6,6.7,6.6,6.7,1200
2019-03-26,6.9,6.9,6.5,6.5,10200
2019-03-25,6.7,6.7,6.7,6.7,2000
2019-03-22,6.9,6.9,6.8,6.8,1900
2019-03-20,7.0,7.0,7.0,7.0,500
2019-03-19,7.0,7.0,6.9,6.9,2600
2019-03-18,6.95,6.95,6.95,6.95,200
2019-03-15,6.9,6.9,6.9,6.9,3100
2019-03-14,6.8,7.1,6.8,6.9,12100
2019-03-13,6.7,7.35,6.7,6.8,21700
2019-03-12,6.75,7.0,6.75,6.75,3200
2019-03-11,7.3,7.3,6.75,6.75,32800
2019-03-08,6.55,6.9,6.3,6.75,4200
2019-03-07,6.05,6.2,6.05,6.2,2300
2019-03-06,5.75,7.5,5.75,6.5,42000
2019-03-05,5.75,5.8,5.75,5.8,49400
2019-03-01,5.75,5.75,5.6,5.75,9300
2019-02-28,6.35,6.35,5.35,5.55,43900
2019-02-27,6.55,6.9,6.4,6.4,11200
2019-02-26,6.4,6.5,6.4,6.5,1100
2019-02-25,6.55,6.6,6.45,6.6,7300
2019-02-22,6.55,6.6,6.45,6.55,6400
2019-02-21,6.4,6.55,6.4,6.55,4700
2019-02-20,6.45,6.6,6.25,6.6,4500
2019-02-18,6.55,6.9,6.45,6.45,4800
2019-02-15,6.55,6.85,6.4,6.75,900
2019-02-14,6.45,6.55,6.4,6.55,2800
2019-02-12,6.75,6.75,6.4,6.75,700
2019-02-08,6.6,6.6,6.6,6.6,1000
2019-02-07,6.5,6.9,6.5,6.6,20300
2019-02-06,6.9,6.9,6.4,6.6,18400
2019-02-05,7.0,7.0,6.65,6.9,18200
2019-02-04,6.5,7.0,6.4,6.6,10200
2019-01-31,7.1,7.1,7.1,7.1,100
2019-01-30,7.0,7.0,6.9,7.0,1200
2019-01-29,7.1,7.2,7.1,7.1,2600
2019-01-28,7.1,7.2,7.0,7.0,5000
2019-01-25,7.1,7.2,6.8,7.0,6200
2019-01-24,7.0,7.25,5.6,6.8,24000
2019-01-23,6.8,7.45,6.65,7.25,8200
2019-01-22,7.1,7.1,6.65,7.0,13000
2019-01-21,6.8,6.8,6.65,6.65,40000
2019-01-18,7.1,7.1,6.8,6.8,8100
2019-01-17,6.8,6.95,6.55,6.6,21700
2019-01-16,6.8,8.8,6.8,7.15,19100
2019-01-14,6.45,8.35,6.45,6.85,10000
2019-01-10,6.2,6.45,6.15,6.45,23800
2019-01-09,6.45,6.45,6.45,6.45,1700
2019-01-08,6.45,6.45,6.45,6.45,100
2019-01-07,6.25,6.35,6.2,6.2,47000
2019-01-04,6.2,6.2,6.1,6.1,25000
2019-01-03,6.4,6.45,6.05,6.35,29700
2019-01-02,6.3,6.3,6.0,6.1,42900
2018-12-28,6.2,6.4,6.15,6.3,113300
2018-12-27,5.8,6.35,5.8,6.25,239600
2018-12-26,5.8,5.9,5.8,5.85,32000
2018-12-25,5.75,5.8,5.75,5.8,600
2018-12-24,5.6,5.6,5.6,5.6,100
2018-12-21,5.6,5.8,5.6,5.8,300
2018-12-20,5.55,5.55,5.55,5.55,500
2018-12-19,5.55,5.65,5.55,5.6,11300
2018-12-18,5.55,5.6,5.55,5.6,5100
2018-12-17,5.6,5.6,5.6,5.6,100
2018-12-14,5.5,5.5,5.5,5.5,1000
2018-12-12,5.55,5.55,5.55,5.55,200
2018-12-11,5.6,5.6,5.55,5.55,2100
2018-12-07,5.55,5.75,5.5,5.7,16600
2018-12-06,5.65,5.65,5.6,5.6,2700
2018-12-04,5.65,5.65,5.65,5.65,1600
2018-12-03,5.65,5.75,5.6,5.75,2700
2018-11-30,5.95,5.95,5.6,5.7,72800
2018-11-29,5.9,5.95,5.75,5.95,2400
2018-11-28,5.65,6.05,5.6,5.7,208800
2018-11-27,5.9,5.9,5.9,5.9,1000
2018-11-22,6.0,6.05,5.9,5.9,3800
2018-11-21,6.25,6.25,5.75,5.95,23700
2018-11-20,6.5,6.5,5.9,6.25,87200
2018-11-19,6.55,6.7,6.3,6.3,18900
2018-11-16,6.25,6.7,6.0,6.4,280800
2018-11-15,6.9,7.3,6.2,6.4,791300
2018-11-14,6.3,6.95,6.3,6.85,649400
2018-11-13,5.35,5.35,5.35,5.35,200
2018-11-12,5.2,5.35,5.2,5.35,10600
2018-11-09,5.5,5.6,5.25,5.6,6500
2018-11-08,5.7,5.7,5.7,5.7,5000
2018-11-05,5.7,5.7,5.7,5.7,5800
2018-11-02,5.7,5.7,5.7,5.7,200
2018-10-31,5.2,5.5,5.2,5.5,3400
2018-10-29,4.0,4.0,4.0,4.0,0
2018-10-24,5.4,5.6,5.4,5.55,1700
2018-10-22,5.4,5.4,5.4,5.4,600
2018-10-19,5.65,5.65,5.6,5.6,5500
2018-10-17,5.65,5.65,5.25,5.6,10000
2018-10-16,5.65,5.85,5.65,5.85,12200
2018-10-12,5.65,5.65,5.6,5.6,6600
2018-10-11,5.75,5.75,5.65,5.7,4500
2018-10-10,5.9,5.9,5.7,5.9,3900
2018-10-09,5.8,5.9,5.7,5.9,4600
2018-10-08,6.4,6.4,5.7,5.9,37000
2018-10-05,6.2,6.5,6.2,6.25,16700
2018-10-04,5.9,7.25,5.9,6.3,267000
2018-10-03,5.8,5.8,5.8,5.8,2000
2018-10-02,5.95,5.95,5.75,5.95,1700
2018-10-01,5.8,5.9,5.75,5.9,2400
2018-09-28,6.0,6.0,5.7,5.85,34700
2018-09-27,5.9,6.2,5.9,6.0,15700
2018-09-26,5.85,5.85,5.85,5.85,1100
2018-09-20,5.7,5.9,5.7,5.9,2100
2018-09-18,5.7,5.7,5.7,5.7,2000
2018-09-17,5.7,5.7,5.7,5.7,2000
2018-09-14,5.7,5.7,5.7,5.7,100
2018-09-13,5.7,5.7,5.7,5.7,11000
2018-09-12,5.8,5.8,5.75,5.75,13000
2018-09-07,5.95,5.95,5.85,5.85,11400
2018-09-06,5.95,5.95,5.95,5.95,8100
2018-09-05,5.95,5.95,5.95,5.95,500
2018-08-30,5.0,5.0,5.0,5.0,0
2018-08-27,5.95,5.95,5.95,5.95,2600
2018-08-23,5.95,5.95,5.95,5.95,2000
2018-08-22,5.95,5.95,5.95,5.95,200
2018-08-21,6.1,6.1,5.95,5.95,4000
2018-08-20,5.8,6.1,5.8,6.1,4900
2018-08-15,5.8,5.8,5.8,5.8,0
2018-08-14,5.8,5.8,5.8,5.8,100
2018-08-10,5.95,5.95,5.8,5.85,13700
2018-08-09,6.1,6.1,6.05,6.05,2300
2018-08-07,7.5,7.5,6.05,6.15,22000
2018-08-06,6.0,6.0,6.0,6.0,1100
2018-08-02,5.7,5.7,5.7,5.7,500
2018-07-19,5.7,5.7,5.7,5.7,300
2018-07-16,5.9,5.9,5.9,5.9,5500
2018-07-13,5.9,5.9,5.9,5.9,500
2018-07-12,5.8,6.0,5.8,6.0,2100
2018-07-11,5.4,5.8,5.4,5.65,4100
2018-07-10,5.4,5.4,5.4,5.4,100
2018-07-09,5.4,5.4,5.4,5.4,100
2018-07-06,5.35,5.45,5.35,5.45,300
2018-07-05,5.4,5.4,5.4,5.4,100
2018-07-04,5.5,5.5,5.5,5.5,5000
2018-07-03,5.45,5.5,5.45,5.5,200
2018-07-02,5.4,5.4,5.4,5.4,100
2018-06-29,4.5,5.55,4.5,5.55,200
2018-06-26,5.55,5.6,5.55,5.6,200
2018-06-25,5.6,5.6,5.6,5.6,1300
2018-06-15,5.7,5.75,5.7,5.75,400
2018-06-14,5.8,5.8,5.7,5.7,6800
2018-06-13,5.8,5.8,5.8,5.8,2500
2018-06-12,5.8,5.8,5.8,5.8,1000
2018-06-11,5.85,5.85,5.85,5.85,100
2018-05-31,6.05,6.05,6.05,6.05,1000
2018-05-28,5.85,5.85,5.85,5.85,5000
2018-05-21,5.9,5.9,5.9,5.9,400
2018-05-16,5.9,5.9,5.9,5.9,1900
2018-05-15,5.9,5.9,5.9,5.9,1100
2018-05-07,5.9,5.9,5.9,5.9,100
2018-05-02,6.0,6.0,6.0,6.0,100
2018-04-30,6.0,6.0,6.0,6.0,3000
2018-04-25,5.8,5.8,5.8,5.8,0
2018-04-24,5.8,5.8,5.8,5.8,0
2018-04-23,6.0,6.15,6.0,6.15,6100
2018-04-19,6.0,6.0,6.0,6.0,900
2018-04-18,6.0,6.0,6.0,6.0,500
2018-04-17,6.0,6.0,6.0,6.0,100
2018-04-12,6.4,6.4,6.0,6.0,2300
2018-04-11,6.4,6.4,6.4,6.4,100
2018-04-10,5.95,6.3,5.95,6.3,4500
2018-04-09,5.9,5.95,5.8,5.8,4100
2018-04-05,5.8,5.8,5.8,5.8,2500
2018-04-04,6.0,6.2,6.0,6.2,1900
2018-04-02,6.3,6.3,6.15,6.15,3600
2018-03-29,6.25,6.25,6.1,6.1,700
2018-03-28,6.25,6.35,6.25,6.25,12700
2018-03-27,6.1,6.1,6.1,6.1,200
2018-03-26,6.0,6.3,6.0,6.1,14300
2018-03-21,6.0,6.0,6.0,6.0,200
2018-03-20,5.8,5.8,5.7,5.7,300
