Date,Open,High,Low,Close,Volume
2019-12-30,39.5,39.5,39.5,39.5,100
2019-12-25,39.5,39.5,39.5,39.5,100
2019-12-19,39.75,39.75,39.5,39.5,2500
2019-12-17,39.75,39.75,39.75,39.75,9500
2019-12-13,39.75,39.75,39.75,39.75,100
2019-12-12,39.75,39.75,39.75,39.75,7200
2019-12-11,39.75,39.75,39.75,39.75,9700
2019-12-09,39.75,39.75,39.75,39.75,53000
2019-12-06,39.75,39.75,39.75,39.75,134600
2019-12-03,39.75,39.75,39.75,39.75,100
2019-11-28,40.0,40.0,40.0,40.0,50200
2019-11-25,39.75,40.0,39.75,40.0,191100
2019-11-22,39.75,39.75,39.75,39.75,9800
2019-11-21,39.5,40.0,39.5,40.0,55400
2019-11-19,39.5,39.5,39.5,39.5,200
2019-11-15,40.0,40.0,39.75,39.75,10100
2019-11-14,40.0,40.0,40.0,40.0,30000
2019-11-13,40.0,40.0,40.0,40.0,64000
2019-11-12,40.0,40.0,39.75,39.75,65200
2019-11-11,40.0,40.0,40.0,40.0,20400
2019-11-07,40.5,40.5,40.25,40.25,3900
2019-11-05,40.0,40.0,40.0,40.0,100
2019-11-04,40.0,40.0,39.5,39.5,6200
2019-11-01,39.25,39.25,39.25,39.25,1000
2019-10-31,40.0,40.0,40.0,40.0,5100
2019-10-30,39.75,39.75,39.75,39.75,2100
2019-10-29,39.5,39.5,39.5,39.5,100
2019-10-25,40.0,40.0,40.0,40.0,4300
2019-10-22,40.0,40.0,40.0,40.0,25000
2019-10-21,40.0,40.0,40.0,40.0,100
2019-10-18,40.0,40.0,40.0,40.0,27500
2019-10-15,41.0,41.0,41.0,41.0,100
2019-10-10,40.25,40.25,40.25,40.25,9800
2019-10-09,40.25,40.25,40.25,40.25,2000
2019-10-08,40.25,40.25,40.25,40.25,9900
2019-09-30,40.25,40.25,40.25,40.25,78600
2019-09-26,40.25,40.25,40.25,40.25,9700
2019-09-25,40.25,40.25,40.25,40.25,1000
2019-09-24,40.0,40.25,40.0,40.25,11000
2019-09-23,40.0,40.25,40.0,40.25,4700
