Date,Open,High,Low,Close,Volume,Return
2017-03-31,3.96,4.04,3.84,3.84,90636600,
2017-04-03,3.85,3.85,3.58,3.64,43896800,-0.052083
2017-04-04,3.65,3.91,3.65,3.89,68094096,0.068681
2017-04-05,3.87,3.89,3.8,3.84,14347100,-0.012853
2017-04-07,3.85,3.96,3.85,3.87,33375100,0.007812
2017-04-10,3.87,3.91,3.78,3.87,15880600,0.0
2017-04-11,3.87,3.87,3.8,3.85,6206300,-0.005168
2017-04-12,3.85,3.87,3.82,3.82,4686900,-0.007792
2017-04-17,3.82,3.87,3.73,3.82,7139100,0.0
2017-04-18,3.82,3.85,3.8,3.82,2494800,0.0
2017-04-19,3.82,3.85,3.69,3.69,12980800,-0.034031
2017-04-20,3.71,3.76,3.58,3.58,18558300,-0.02981
2017-04-21,3.64,3.71,3.6,3.67,23679700,0.02514
2017-04-24,3.67,3.69,3.62,3.67,9393200,0.0
2017-04-25,3.67,3.69,3.49,3.55,14370900,-0.032698
2017-04-26,3.56,3.65,3.53,3.64,7173000,0.025352
2017-04-27,3.64,3.67,3.58,3.6,3081500,-0.010989
2017-04-28,3.67,3.8,3.67,3.76,19592100,0.044444
2017-05-02,3.76,3.78,3.69,3.75,5987000,-0.00266
2017-05-03,3.78,3.91,3.78,3.89,17219500,0.037333
2017-05-04,3.87,4.13,3.87,4.07,43861700,0.046272
2017-05-05,4.09,4.47,4.02,4.09,120592704,0.004914
2017-05-08,4.13,4.2,4.07,4.18,52737700,0.022005
2017-05-09,4.2,4.33,4.15,4.16,68048200,-0.004785
2017-05-11,4.2,4.24,4.07,4.09,31005400,-0.016827
2017-05-12,4.11,4.31,4.04,4.25,31238600,0.03912
2017-05-15,4.29,4.36,4.22,4.31,24908600,0.014118
2017-05-16,4.31,4.4,4.29,4.36,37854100,0.011601
2017-05-17,4.38,4.59,4.31,4.55,80843296,0.043578
2017-05-18,4.55,4.68,4.47,4.64,25107200,0.01978
2017-05-19,4.64,4.82,4.64,4.68,21662000,0.008621
2017-05-22,4.68,4.86,4.64,4.86,9400000,0.038462
2017-05-23,4.82,4.86,4.59,4.68,9861300,-0.037037
2017-05-24,4.68,4.73,4.59,4.64,7530800,-0.008547
2017-05-25,4.64,4.95,4.59,4.91,20228400,0.05819
2017-05-26,4.95,5.0,4.82,4.86,18123900,-0.010183
2017-05-29,4.91,4.91,4.77,4.77,9223800,-0.018519
2017-05-30,4.82,5.05,4.82,4.91,15112800,0.02935
2017-05-31,4.91,5.05,4.91,5.0,9996500,0.01833
2017-06-01,5.0,5.14,4.95,5.05,9332300,0.01
2017-06-02,5.09,5.18,4.91,4.95,14189900,-0.019802
2017-06-05,5.0,5.0,4.91,5.0,4280800,0.010101
2017-06-06,5.0,5.05,4.95,4.95,1919300,-0.01
2017-06-07,5.0,5.23,4.95,5.05,19423600,0.020202
2017-06-08,5.05,5.14,5.0,5.09,3897800,0.007921
2017-06-09,5.14,5.18,5.05,5.09,4522000,0.0
2017-06-12,5.09,5.09,5.05,5.05,3549700,-0.007859
2017-06-13,5.09,5.09,4.95,5.0,3953600,-0.009901
2017-06-14,5.05,5.5,5.0,5.45,30062200,0.09
2017-06-15,5.45,6.36,5.45,6.0,57713300,0.100917
2017-06-16,6.05,6.09,5.82,5.95,20863500,-0.008333
2017-06-19,5.95,6.36,5.91,6.36,20014700,0.068908
2017-06-20,6.41,6.68,6.32,6.45,16593200,0.014151
2017-06-21,6.41,6.45,6.18,6.23,8631600,-0.034109
2017-06-22,6.23,6.41,6.23,6.41,3982400,0.028892
2017-06-23,6.55,6.55,6.36,6.41,4345900,0.0
2017-06-26,6.41,6.45,6.23,6.36,4290700,-0.0078
2017-06-27,6.36,6.36,6.23,6.32,3503200,-0.006289
2017-06-28,6.32,6.41,6.27,6.36,1815000,0.006329
2017-06-29,6.36,6.82,6.36,6.77,18830300,0.064465
2017-06-30,6.77,7.05,6.64,7.05,15435200,0.041359
2017-07-03,7.0,7.18,6.91,7.14,13727100,0.012766
2017-07-04,7.14,7.14,7.0,7.05,5099300,-0.012605
2017-07-05,7.05,7.14,6.64,7.14,13458500,0.012766
2017-07-06,7.09,7.27,6.95,7.27,11708800,0.018207
2017-07-07,7.27,7.55,7.14,7.41,20326800,0.019257
2017-07-11,7.41,7.59,7.27,7.55,8826700,0.018893
2017-07-12,7.55,8.23,7.5,8.23,16422400,0.090066
2017-07-13,8.23,8.55,8.09,8.5,18832400,0.032807
2017-07-14,8.45,8.5,8.09,8.27,11256500,-0.027059
2017-07-17,8.27,8.45,8.23,8.32,6013700,0.006046
2017-07-18,8.36,8.41,8.27,8.36,5107600,0.004808
2017-07-19,8.41,8.41,8.27,8.36,2268500,0.0
2017-07-20,8.41,8.41,8.27,8.36,3206300,0.0
2017-07-21,8.41,8.41,6.14,6.64,35336200,-0.205742
2017-07-24,6.55,6.86,6.18,6.45,26973800,-0.028614
2017-07-25,6.36,6.86,6.36,6.82,19292600,0.057364
2017-07-26,6.86,7.41,6.73,7.36,27242900,0.079179
2017-07-27,7.32,7.5,7.18,7.36,10692800,0.0
2017-07-31,7.41,8.18,7.41,8.14,16777000,0.105978
2017-08-01,8.09,8.18,7.95,8.18,4031100,0.004914
2017-08-02,8.23,8.32,8.14,8.18,5231300,0.0
2017-08-03,8.18,8.18,7.82,8.0,7776300,-0.022005
2017-08-04,8.0,8.0,7.5,7.64,9840800,-0.045
2017-08-07,7.64,7.64,7.32,7.5,5028100,-0.018325
2017-08-08,7.5,7.68,7.18,7.45,9836200,-0.006667
2017-08-09,7.5,7.59,7.14,7.27,8005500,-0.024161
2017-08-10,7.27,7.45,6.82,7.45,7862100,0.024759
2017-08-11,7.5,7.5,7.14,7.45,6560200,0.0
2017-08-15,7.41,7.5,7.36,7.41,2396600,-0.005369
2017-08-16,7.36,7.36,7.09,7.23,6360900,-0.024291
2017-08-17,7.23,7.41,7.18,7.36,2131600,0.017981
2017-08-18,7.41,7.68,7.41,7.64,7287300,0.038043
2017-08-21,7.68,7.73,7.14,7.23,14847100,-0.053665
2017-08-22,7.23,7.32,7.14,7.23,5183900,0.0
2017-08-23,7.27,7.36,7.09,7.14,5252300,-0.012448
2017-08-24,7.18,7.23,6.55,6.73,12222600,-0.057423
2017-08-25,6.77,7.14,6.77,6.91,8597400,0.026746
2017-08-28,6.86,7.14,6.82,7.14,3980100,0.033285
2017-08-29,7.14,7.18,6.95,7.18,2862900,0.005602
