Date,Open,High,Low,Close,Volume,Return
2009-12-30,1.04,1.12,1.03,1.06,14055400,
2010-01-04,1.07,1.1,1.04,1.06,4359800,0.0
2010-01-05,1.06,1.08,1.04,1.05,2691100,-0.009434
2010-01-06,1.05,1.06,1.04,1.04,1497100,-0.009524
2010-01-07,1.05,1.07,1.03,1.04,1896200,0.0
2010-01-08,1.04,1.11,1.04,1.04,11403200,0.0
2010-01-11,1.05,1.06,1.04,1.04,1534800,0.0
2010-01-12,1.05,1.06,1.03,1.04,2128800,0.0
2010-01-13,1.04,1.05,1.03,1.04,1559900,0.0
2010-01-14,1.04,1.08,1.04,1.05,3924100,0.009615
2010-01-15,1.06,1.06,1.04,1.04,3700300,-0.009524
2010-01-18,1.04,1.08,1.02,1.03,5282200,-0.009615
2010-01-19,1.03,1.04,0.98,0.98,5303800,-0.048544
2010-01-20,1.0,1.02,0.98,0.98,2085100,0.0
2010-01-21,0.98,0.99,0.95,0.96,605400,-0.020408
2010-01-22,0.96,0.96,0.92,0.92,623800,-0.041667
2010-01-25,0.9,0.94,0.89,0.9,1566200,-0.021739
2010-01-26,0.91,1.02,0.9,1.0,14057300,0.111111
2010-01-27,1.01,1.02,0.93,0.93,8079100,-0.07
2010-01-28,0.94,0.96,0.91,0.92,1579500,-0.010753
2010-01-29,0.92,0.94,0.92,0.94,596700,0.021739
2010-02-01,0.95,0.95,0.93,0.94,82100,0.0
2010-02-02,0.95,0.96,0.94,0.94,182800,0.0
2010-02-03,0.95,0.96,0.94,0.94,369200,0.0
2010-02-04,0.94,0.94,0.93,0.93,97000,-0.010638
2010-02-05,0.92,0.93,0.92,0.93,226300,0.0
2010-02-08,0.91,0.91,0.89,0.9,254300,-0.032258
2010-02-09,0.92,0.95,0.9,0.9,759600,0.0
2010-02-10,0.91,0.95,0.89,0.89,1173000,-0.011111
2010-02-11,0.91,0.91,0.89,0.91,299500,0.022472
2010-02-12,0.91,0.97,0.9,0.92,8262800,0.010989
2010-02-15,0.94,0.94,0.91,0.91,1684600,-0.01087
2010-02-16,0.92,0.93,0.91,0.91,793400,0.0
2010-02-17,0.92,0.94,0.91,0.92,1405700,0.010989
2010-02-18,0.93,0.93,0.9,0.9,812200,-0.021739
2010-02-19,0.9,0.91,0.9,0.9,135200,0.0
2010-02-22,0.91,0.92,0.89,0.89,827300,-0.011111
2010-02-23,0.9,0.93,0.9,0.9,1830600,0.011236
2010-02-24,0.9,0.91,0.9,0.9,81100,0.0
2010-02-25,0.91,0.92,0.9,0.9,801000,0.0
2010-02-26,0.91,0.93,0.9,0.9,1582200,0.0
2010-03-02,0.91,0.91,0.89,0.9,195500,0.0
2010-04-09,0.55,0.63,0.5,0.5,11651500,-0.444444
2010-04-12,0.48,0.49,0.39,0.43,2093000,-0.14
2010-04-16,0.41,0.43,0.41,0.42,630500,-0.023256
2010-04-19,0.38,0.39,0.37,0.38,1191600,-0.095238
2010-04-20,0.39,0.49,0.38,0.49,4261100,0.289474
2010-04-21,0.54,0.62,0.53,0.59,10374200,0.204082
2010-04-22,0.62,0.74,0.59,0.59,11624100,0.0
2010-04-23,0.56,0.63,0.56,0.6,4079100,0.016949
2010-04-26,0.62,0.62,0.58,0.58,1196100,-0.033333
2010-04-27,0.59,0.61,0.56,0.57,4065600,-0.017241
2010-04-28,0.58,0.58,0.55,0.55,828700,-0.035088
2010-04-29,0.55,0.55,0.47,0.48,3764900,-0.127273
2010-04-30,0.44,0.46,0.41,0.42,4377300,-0.125
2010-05-04,0.4,0.41,0.39,0.39,5734500,-0.071429
2010-05-06,0.4,0.47,0.4,0.41,10174000,0.051282
2010-05-07,0.41,0.42,0.37,0.4,10304800,-0.02439
2015-07-28,5.0,5.75,2.76,3.02,267507504,6.55
2015-07-29,3.16,3.92,2.94,3.92,188750800,0.298013
2015-07-31,4.0,5.05,3.84,4.4,284279616,0.122449
2015-08-03,4.5,5.7,4.48,5.7,248851696,0.295455
2015-08-04,6.0,7.1,5.8,6.65,261931696,0.166667
2015-08-05,6.45,6.7,5.35,5.8,75727800,-0.12782
2015-08-06,6.0,7.25,5.95,7.05,230634800,0.215517
2015-08-07,7.05,7.4,6.5,7.05,80754800,0.0
2015-08-10,6.95,7.0,6.55,6.6,26527400,-0.06383
2015-08-11,6.9,8.15,6.8,7.85,204118704,0.189394
