Date,Open,High,Low,Close,Volume,Return
2009-12-30,0.825,0.825,0.821,0.821,7484171,
2010-01-04,0.817,0.825,0.813,0.825,7164054,0.004872
2010-01-05,0.825,0.829,0.821,0.825,12241611,0.0
2010-01-06,0.825,0.836,0.821,0.825,27152080,0.0
2010-01-07,0.832,0.84,0.825,0.832,25679230,0.008485
2010-01-08,0.832,0.84,0.829,0.832,29054016,0.0
2010-01-11,0.836,0.848,0.832,0.848,31612344,0.019231
2010-01-12,0.848,0.855,0.832,0.84,32343296,-0.009434
2010-01-13,0.84,0.84,0.832,0.832,8556615,-0.009524
2010-01-14,0.84,0.848,0.832,0.832,13499140,0.0
2010-01-15,0.836,0.84,0.821,0.825,35091400,-0.008413
2010-01-18,0.829,0.863,0.829,0.863,56165432,0.046061
2010-01-19,0.878,0.886,0.852,0.852,113254712,-0.012746
2010-01-20,0.863,0.871,0.848,0.855,51354808,0.003521
2010-01-21,0.863,0.871,0.852,0.859,24916996,0.004678
2010-01-22,0.852,0.855,0.84,0.852,25597376,-0.008149
2010-01-25,0.844,0.852,0.84,0.84,21197068,-0.014085
2010-01-26,0.844,0.844,0.829,0.829,9374634,-0.013095
2010-01-27,0.836,0.855,0.832,0.844,27289720,0.018094
2010-01-28,0.848,0.852,0.821,0.836,22887328,-0.009479
2010-01-29,0.832,0.84,0.821,0.836,26252208,0.0
2010-02-01,0.836,0.859,0.836,0.859,33943880,0.027512
2010-02-02,0.871,0.89,0.855,0.875,117309880,0.018626
2010-02-03,0.882,0.886,0.859,0.863,102966128,-0.013714
2010-02-04,0.863,0.867,0.848,0.848,19311820,-0.017381
2010-02-05,0.832,0.844,0.832,0.844,15288980,-0.004717
2010-02-08,0.832,0.84,0.821,0.829,14440200,-0.017773
2010-02-09,0.829,0.855,0.829,0.852,23994184,0.027744
2010-02-10,0.859,0.863,0.848,0.852,25957116,0.0
2010-02-11,0.852,0.859,0.852,0.855,4986840,0.003521
2010-02-12,0.859,0.859,0.855,0.855,13517909,0.0
2010-02-15,0.855,0.863,0.852,0.863,9013329,0.009357
2010-02-16,0.859,0.871,0.859,0.871,15547055,0.00927
2010-02-17,0.878,0.882,0.871,0.875,35216008,0.004592
2010-02-18,0.878,0.878,0.852,0.855,28348088,-0.022857
2010-02-19,0.855,0.867,0.855,0.867,25482676,0.014035
2010-02-22,0.867,0.875,0.863,0.863,18338434,-0.004614
2010-02-23,0.863,0.878,0.863,0.871,39008404,0.00927
2010-02-24,0.871,0.882,0.867,0.878,37253496,0.008037
2010-02-25,0.886,0.898,0.875,0.894,54932404,0.018223
2010-02-26,0.894,0.94,0.894,0.94,176327680,0.051454
2010-03-02,0.948,0.978,0.932,0.978,118804104,0.040426
2010-03-03,0.959,0.969,0.948,0.955,89025400,-0.023517
2010-03-04,0.969,0.997,0.959,0.988,94721816,0.034555
2010-03-05,0.997,1.017,0.969,0.988,192774096,0.0
2010-03-08,0.997,0.997,0.959,0.969,76008520,-0.019231
2010-03-09,0.978,0.978,0.959,0.969,20275300,0.0
2010-03-10,0.959,0.969,0.955,0.959,38678384,-0.01032
2010-03-11,0.959,0.978,0.959,0.969,53977268,0.010428
2010-03-12,0.969,0.997,0.959,0.997,123479168,0.028896
2010-03-15,0.871,0.882,0.867,0.871,98964144,-0.126379
