Date,Open,High,Low,Close,Volume,Return
2011-06-22,4.1,7.55,3.9,7.5,213643392,
2011-06-23,7.7,9.05,7.05,7.05,144566592,-0.06
2011-06-24,8.0,8.5,7.2,7.55,62143800,0.070922
2011-06-27,8.1,8.95,7.6,8.85,118855200,0.172185
2011-06-28,9.25,9.65,8.6,8.75,119745200,-0.011299
2011-06-29,8.85,9.15,8.55,8.7,37575000,-0.005714
2011-06-30,8.9,8.95,8.45,8.5,20188800,-0.022989
2011-07-04,8.4,8.45,7.05,7.6,20823200,-0.105882
2011-07-05,7.65,8.0,7.4,7.6,10880800,0.0
2011-07-06,7.7,8.75,7.7,8.75,67995800,0.151316
2011-07-07,8.65,8.75,8.25,8.45,29823000,-0.034286
2011-07-08,8.5,8.5,8.0,8.1,8387200,-0.04142
2011-07-11,8.15,8.55,8.15,8.35,19426000,0.030864
2011-07-12,8.55,8.65,8.15,8.15,13110800,-0.023952
2011-07-13,8.3,8.3,8.05,8.15,5706400,0.0
2011-07-14,8.2,8.25,7.95,8.0,3460600,-0.018405
2011-07-18,8.15,8.2,8.0,8.15,2373000,0.01875
2011-07-19,8.15,8.35,8.05,8.1,6233200,-0.006135
2011-07-20,8.15,8.15,7.9,8.0,3685800,-0.012346
2011-07-21,8.0,8.05,7.9,7.9,1706000,-0.0125
2011-07-22,7.95,8.0,7.85,7.85,1617200,-0.006329
2011-07-25,7.9,7.95,7.65,7.8,1893600,-0.006369
2011-07-26,7.8,8.25,7.75,7.95,13894800,0.019231
2011-07-27,8.0,8.45,7.8,8.35,12837600,0.050314
2011-07-28,8.45,9.0,8.1,8.1,36001200,-0.02994
2011-07-29,8.2,8.35,8.0,8.0,5680400,-0.012346
2011-08-01,8.05,8.1,7.95,8.0,2967200,0.0
2011-08-02,8.05,8.15,8.0,8.0,2364400,0.0
2011-08-03,7.95,8.0,7.9,7.9,1241600,-0.0125
2011-08-04,8.0,8.05,7.8,7.8,1213800,-0.012658
2011-08-05,7.6,7.8,7.4,7.4,2262400,-0.051282
2011-08-08,7.45,8.05,7.4,7.55,7436000,0.02027
2011-08-09,7.55,7.55,7.15,7.15,2519200,-0.05298
2011-08-10,7.35,7.5,7.15,7.15,1366800,0.0
2011-08-11,7.35,7.65,7.3,7.5,3752800,0.048951
2011-08-15,7.6,7.65,7.45,7.45,1548800,-0.006667
2011-08-16,7.5,7.8,7.45,7.45,6235800,0.0
2011-08-17,7.5,7.6,7.45,7.5,2147800,0.006711
2011-08-18,7.5,7.55,7.4,7.4,1083800,-0.013333
2011-08-19,7.35,7.5,7.3,7.3,1010000,-0.013514
2011-08-22,7.45,7.45,7.25,7.25,690800,-0.006849
2011-08-23,7.3,7.35,7.15,7.15,621200,-0.013793
2011-08-24,7.2,7.2,6.65,6.7,1287200,-0.062937
2011-08-25,6.8,6.85,5.65,6.25,2436200,-0.067164
2011-08-26,6.0,6.0,5.8,5.95,826200,-0.048
2011-08-29,6.1,6.35,5.9,6.2,1779000,0.042017
2011-08-30,6.2,6.4,5.9,6.0,1515000,-0.032258
2011-08-31,6.05,6.9,6.05,6.7,10987000,0.116667
2011-09-01,6.7,6.9,6.5,6.9,5705000,0.029851
2011-09-02,7.05,7.3,6.75,6.75,9348000,-0.021739
2011-09-05,6.65,6.7,6.45,6.55,1263200,-0.02963
2011-09-06,6.5,6.75,6.5,6.55,1179200,0.0
2011-09-07,6.6,6.75,6.55,6.6,629400,0.007634
2011-09-08,6.65,6.65,6.55,6.55,457000,-0.007576
2011-09-09,6.65,6.65,6.3,6.3,899200,-0.038168
2011-09-12,6.2,6.25,6.0,6.05,1120000,-0.039683
2011-09-13,6.05,6.15,5.8,5.9,530000,-0.024793
